I;time;file;args
3;0.0724;./datasets/Ordenados/o500000.txt;['B', '10']
4;0.0606;./datasets/Ordenados/o500000.txt;['B', '10']
5;0.0641;./datasets/Ordenados/o500000.txt;['B', '10']
0;0.0632;./datasets/Ordenados/o500000.txt;['B', '100']
1;0.0680;./datasets/Ordenados/o500000.txt;['B', '100']
2;0.0622;./datasets/Ordenados/o500000.txt;['B', '100']
3;0.0700;./datasets/Ordenados/o500000.txt;['B', '100']
4;0.0706;./datasets/Ordenados/o500000.txt;['B', '100']
5;0.0704;./datasets/Ordenados/o500000.txt;['B', '100']
0;0.0721;./datasets/Ordenados/o500000.txt;['B', '1000']
1;0.0579;./datasets/Ordenados/o500000.txt;['B', '1000']
2;0.0745;./datasets/Ordenados/o500000.txt;['B', '1000']
3;0.0728;./datasets/Ordenados/o500000.txt;['B', '1000']
4;0.0583;./datasets/Ordenados/o500000.txt;['B', '1000']
5;0.0667;./datasets/Ordenados/o500000.txt;['B', '1000']
0;0.1147;./datasets/Ordenados/o750000.txt;['I']
1;0.0764;./datasets/Ordenados/o750000.txt;['I']
2;0.0764;./datasets/Ordenados/o750000.txt;['I']
3;0.0800;./datasets/Ordenados/o750000.txt;['I']
4;0.0910;./datasets/Ordenados/o750000.txt;['I']
5;0.0807;./datasets/Ordenados/o750000.txt;['I']
0;0.0902;./datasets/Ordenados/o750000.txt;['B', '10']
1;0.0930;./datasets/Ordenados/o750000.txt;['B', '10']
2;0.0901;./datasets/Ordenados/o750000.txt;['B', '10']
3;0.0936;./datasets/Ordenados/o750000.txt;['B', '10']
4;0.0915;./datasets/Ordenados/o750000.txt;['B', '10']
5;0.0816;./datasets/Ordenados/o750000.txt;['B', '10']
0;0.0938;./datasets/Ordenados/o750000.txt;['B', '100']
1;0.0892;./datasets/Ordenados/o750000.txt;['B', '100']
2;0.0887;./datasets/Ordenados/o750000.txt;['B', '100']
3;0.0913;./datasets/Ordenados/o750000.txt;['B', '100']
4;0.0787;./datasets/Ordenados/o750000.txt;['B', '100']
5;0.0907;./datasets/Ordenados/o750000.txt;['B', '100']
0;0.0975;./datasets/Ordenados/o750000.txt;['B', '1000']
1;0.0944;./datasets/Ordenados/o750000.txt;['B', '1000']
2;0.0874;./datasets/Ordenados/o750000.txt;['B', '1000']
3;0.0926;./datasets/Ordenados/o750000.txt;['B', '1000']
4;0.0948;./datasets/Ordenados/o750000.txt;['B', '1000']
5;0.1022;./datasets/Ordenados/o750000.txt;['B', '1000']
0;0.1558;./datasets/Ordenados/o1000000.txt;['I']
1;0.1209;./datasets/Ordenados/o1000000.txt;['I']
2;0.1291;./datasets/Ordenados/o1000000.txt;['I']
3;0.1139;./datasets/Ordenados/o1000000.txt;['I']
4;0.1274;./datasets/Ordenados/o1000000.txt;['I']
5;0.1075;./datasets/Ordenados/o1000000.txt;['I']
0;0.1388;./datasets/Ordenados/o1000000.txt;['B', '10']
1;0.1324;./datasets/Ordenados/o1000000.txt;['B', '10']
2;0.1287;./datasets/Ordenados/o1000000.txt;['B', '10']
3;0.1256;./datasets/Ordenados/o1000000.txt;['B', '10']
4;0.1241;./datasets/Ordenados/o1000000.txt;['B', '10']
5;0.1269;./datasets/Ordenados/o1000000.txt;['B', '10']
0;0.1230;./datasets/Ordenados/o1000000.txt;['B', '100']
1;0.1353;./datasets/Ordenados/o1000000.txt;['B', '100']
2;0.1234;./datasets/Ordenados/o1000000.txt;['B', '100']
3;0.1431;./datasets/Ordenados/o1000000.txt;['B', '100']
4;0.1168;./datasets/Ordenados/o1000000.txt;['B', '100']
5;0.1385;./datasets/Ordenados/o1000000.txt;['B', '100']
0;0.1402;./datasets/Ordenados/o1000000.txt;['B', '1000']
1;0.1337;./datasets/Ordenados/o1000000.txt;['B', '1000']
2;0.1397;./datasets/Ordenados/o1000000.txt;['B', '1000']
3;0.1188;./datasets/Ordenados/o1000000.txt;['B', '1000']
4;0.1117;./datasets/Ordenados/o1000000.txt;['B', '1000']
5;0.1331;./datasets/Ordenados/o1000000.txt;['B', '1000']
0;0.1885;./datasets/Ordenados/o1250000.txt;['I']
1;0.1506;./datasets/Ordenados/o1250000.txt;['I']
2;0.1476;./datasets/Ordenados/o1250000.txt;['I']
3;0.1556;./datasets/Ordenados/o1250000.txt;['I']
4;0.1444;./datasets/Ordenados/o1250000.txt;['I']
5;0.1613;./datasets/Ordenados/o1250000.txt;['I']
0;0.1667;./datasets/Ordenados/o1250000.txt;['B', '10']
1;0.1630;./datasets/Ordenados/o1250000.txt;['B', '10']
2;0.1609;./datasets/Ordenados/o1250000.txt;['B', '10']
3;0.1547;./datasets/Ordenados/o1250000.txt;['B', '10']
4;0.1719;./datasets/Ordenados/o1250000.txt;['B', '10']
5;0.1471;./datasets/Ordenados/o1250000.txt;['B', '10']
0;0.1596;./datasets/Ordenados/o1250000.txt;['B', '100']
1;0.1829;./datasets/Ordenados/o1250000.txt;['B', '100']
2;0.2023;./datasets/Ordenados/o1250000.txt;['B', '100']
3;0.1626;./datasets/Ordenados/o1250000.txt;['B', '100']
4;0.1712;./datasets/Ordenados/o1250000.txt;['B', '100']
5;0.1373;./datasets/Ordenados/o1250000.txt;['B', '100']
0;0.1635;./datasets/Ordenados/o1250000.txt;['B', '1000']
1;0.1654;./datasets/Ordenados/o1250000.txt;['B', '1000']
2;0.1620;./datasets/Ordenados/o1250000.txt;['B', '1000']
3;0.1569;./datasets/Ordenados/o1250000.txt;['B', '1000']
4;0.1886;./datasets/Ordenados/o1250000.txt;['B', '1000']
5;0.1726;./datasets/Ordenados/o1250000.txt;['B', '1000']
0;0.2676;./datasets/Ordenados/o1500000.txt;['I']
1;0.2506;./datasets/Ordenados/o1500000.txt;['I']
2;0.2446;./datasets/Ordenados/o1500000.txt;['I']
3;0.2495;./datasets/Ordenados/o1500000.txt;['I']
4;0.2329;./datasets/Ordenados/o1500000.txt;['I']
5;0.2351;./datasets/Ordenados/o1500000.txt;['I']
0;0.2738;./datasets/Ordenados/o1500000.txt;['B', '10']
1;0.2613;./datasets/Ordenados/o1500000.txt;['B', '10']
2;0.2456;./datasets/Ordenados/o1500000.txt;['B', '10']
3;0.3102;./datasets/Ordenados/o1500000.txt;['B', '10']
4;0.2373;./datasets/Ordenados/o1500000.txt;['B', '10']
5;0.2599;./datasets/Ordenados/o1500000.txt;['B', '10']
0;0.2446;./datasets/Ordenados/o1500000.txt;['B', '100']
1;0.2501;./datasets/Ordenados/o1500000.txt;['B', '100']
2;0.2530;./datasets/Ordenados/o1500000.txt;['B', '100']
3;0.2471;./datasets/Ordenados/o1500000.txt;['B', '100']
4;0.2529;./datasets/Ordenados/o1500000.txt;['B', '100']
5;0.2330;./datasets/Ordenados/o1500000.txt;['B', '100']
0;0.2367;./datasets/Ordenados/o1500000.txt;['B', '1000']
1;0.2372;./datasets/Ordenados/o1500000.txt;['B', '1000']
2;0.2341;./datasets/Ordenados/o1500000.txt;['B', '1000']
3;0.2306;./datasets/Ordenados/o1500000.txt;['B', '1000']
4;0.2158;./datasets/Ordenados/o1500000.txt;['B', '1000']
5;0.2176;./datasets/Ordenados/o1500000.txt;['B', '1000']
0;0.3535;./datasets/Ordenados/o2000000.txt;['I']
1;0.2863;./datasets/Ordenados/o2000000.txt;['I']
2;0.2889;./datasets/Ordenados/o2000000.txt;['I']
3;0.3584;./datasets/Ordenados/o2000000.txt;['I']
4;0.3058;./datasets/Ordenados/o2000000.txt;['I']
5;0.3588;./datasets/Ordenados/o2000000.txt;['I']
0;0.4191;./datasets/Ordenados/o2000000.txt;['B', '10']
1;0.4512;./datasets/Ordenados/o2000000.txt;['B', '10']
2;0.3149;./datasets/Ordenados/o2000000.txt;['B', '10']
3;0.3076;./datasets/Ordenados/o2000000.txt;['B', '10']
4;0.3086;./datasets/Ordenados/o2000000.txt;['B', '10']
5;0.2354;./datasets/Ordenados/o2000000.txt;['B', '10']
0;0.2540;./datasets/Ordenados/o2000000.txt;['B', '100']
1;0.2541;./datasets/Ordenados/o2000000.txt;['B', '100']
2;0.2761;./datasets/Ordenados/o2000000.txt;['B', '100']
3;0.2762;./datasets/Ordenados/o2000000.txt;['B', '100']
4;0.2510;./datasets/Ordenados/o2000000.txt;['B', '100']
5;0.2737;./datasets/Ordenados/o2000000.txt;['B', '100']
0;0.3091;./datasets/Ordenados/o2000000.txt;['B', '1000']
1;0.2536;./datasets/Ordenados/o2000000.txt;['B', '1000']
2;0.2529;./datasets/Ordenados/o2000000.txt;['B', '1000']
3;0.2465;./datasets/Ordenados/o2000000.txt;['B', '1000']
4;0.2316;./datasets/Ordenados/o2000000.txt;['B', '1000']
5;0.2746;./datasets/Ordenados/o2000000.txt;['B', '1000']
0;0.0087;./datasets/ParcialmenteOrdenados/po100.txt;['I']
1;0.0024;./datasets/ParcialmenteOrdenados/po100.txt;['I']
2;0.0019;./datasets/ParcialmenteOrdenados/po100.txt;['I']
3;0.0018;./datasets/ParcialmenteOrdenados/po100.txt;['I']
4;0.0021;./datasets/ParcialmenteOrdenados/po100.txt;['I']
5;0.0018;./datasets/ParcialmenteOrdenados/po100.txt;['I']
0;0.0016;./datasets/ParcialmenteOrdenados/po100.txt;['B', '10']
1;0.0026;./datasets/ParcialmenteOrdenados/po100.txt;['B', '10']
2;0.0016;./datasets/ParcialmenteOrdenados/po100.txt;['B', '10']
3;0.0021;./datasets/ParcialmenteOrdenados/po100.txt;['B', '10']
4;0.0020;./datasets/ParcialmenteOrdenados/po100.txt;['B', '10']
5;0.0014;./datasets/ParcialmenteOrdenados/po100.txt;['B', '10']
0;0.0029;./datasets/ParcialmenteOrdenados/po100.txt;['B', '100']
1;0.0024;./datasets/ParcialmenteOrdenados/po100.txt;['B', '100']
2;0.0018;./datasets/ParcialmenteOrdenados/po100.txt;['B', '100']
3;0.0029;./datasets/ParcialmenteOrdenados/po100.txt;['B', '100']
4;0.0017;./datasets/ParcialmenteOrdenados/po100.txt;['B', '100']
5;0.0020;./datasets/ParcialmenteOrdenados/po100.txt;['B', '100']
0;0.0023;./datasets/ParcialmenteOrdenados/po100.txt;['B', '1000']
1;0.0028;./datasets/ParcialmenteOrdenados/po100.txt;['B', '1000']
2;0.0024;./datasets/ParcialmenteOrdenados/po100.txt;['B', '1000']
3;0.0021;./datasets/ParcialmenteOrdenados/po100.txt;['B', '1000']
4;0.0019;./datasets/ParcialmenteOrdenados/po100.txt;['B', '1000']
5;0.0014;./datasets/ParcialmenteOrdenados/po100.txt;['B', '1000']
0;0.0036;./datasets/ParcialmenteOrdenados/po200.txt;['I']
1;0.0022;./datasets/ParcialmenteOrdenados/po200.txt;['I']
2;0.0026;./datasets/ParcialmenteOrdenados/po200.txt;['I']
3;0.0022;./datasets/ParcialmenteOrdenados/po200.txt;['I']
4;0.0019;./datasets/ParcialmenteOrdenados/po200.txt;['I']
5;0.0023;./datasets/ParcialmenteOrdenados/po200.txt;['I']
0;0.0019;./datasets/ParcialmenteOrdenados/po200.txt;['B', '10']
1;0.0019;./datasets/ParcialmenteOrdenados/po200.txt;['B', '10']
2;0.0025;./datasets/ParcialmenteOrdenados/po200.txt;['B', '10']
3;0.0018;./datasets/ParcialmenteOrdenados/po200.txt;['B', '10']
4;0.0013;./datasets/ParcialmenteOrdenados/po200.txt;['B', '10']
5;0.0012;./datasets/ParcialmenteOrdenados/po200.txt;['B', '10']
0;0.0013;./datasets/ParcialmenteOrdenados/po200.txt;['B', '100']
1;0.0015;./datasets/ParcialmenteOrdenados/po200.txt;['B', '100']
2;0.0015;./datasets/ParcialmenteOrdenados/po200.txt;['B', '100']
3;0.0018;./datasets/ParcialmenteOrdenados/po200.txt;['B', '100']
4;0.0024;./datasets/ParcialmenteOrdenados/po200.txt;['B', '100']
5;0.0021;./datasets/ParcialmenteOrdenados/po200.txt;['B', '100']
0;0.0015;./datasets/ParcialmenteOrdenados/po200.txt;['B', '1000']
1;0.0016;./datasets/ParcialmenteOrdenados/po200.txt;['B', '1000']
2;0.0016;./datasets/ParcialmenteOrdenados/po200.txt;['B', '1000']
3;0.0016;./datasets/ParcialmenteOrdenados/po200.txt;['B', '1000']
4;0.0020;./datasets/ParcialmenteOrdenados/po200.txt;['B', '1000']
5;0.0023;./datasets/ParcialmenteOrdenados/po200.txt;['B', '1000']
0;0.0032;./datasets/ParcialmenteOrdenados/po500.txt;['I']
1;0.0027;./datasets/ParcialmenteOrdenados/po500.txt;['I']
2;0.0021;./datasets/ParcialmenteOrdenados/po500.txt;['I']
3;0.0018;./datasets/ParcialmenteOrdenados/po500.txt;['I']
4;0.0022;./datasets/ParcialmenteOrdenados/po500.txt;['I']
5;0.0024;./datasets/ParcialmenteOrdenados/po500.txt;['I']
0;0.0027;./datasets/ParcialmenteOrdenados/po500.txt;['B', '10']
1;0.0022;./datasets/ParcialmenteOrdenados/po500.txt;['B', '10']
2;0.0025;./datasets/ParcialmenteOrdenados/po500.txt;['B', '10']
3;0.0020;./datasets/ParcialmenteOrdenados/po500.txt;['B', '10']
4;0.0019;./datasets/ParcialmenteOrdenados/po500.txt;['B', '10']
5;0.0019;./datasets/ParcialmenteOrdenados/po500.txt;['B', '10']
0;0.0020;./datasets/ParcialmenteOrdenados/po500.txt;['B', '100']
1;0.0022;./datasets/ParcialmenteOrdenados/po500.txt;['B', '100']
2;0.0022;./datasets/ParcialmenteOrdenados/po500.txt;['B', '100']
3;0.0018;./datasets/ParcialmenteOrdenados/po500.txt;['B', '100']
4;0.0028;./datasets/ParcialmenteOrdenados/po500.txt;['B', '100']
5;0.0017;./datasets/ParcialmenteOrdenados/po500.txt;['B', '100']
0;0.0018;./datasets/ParcialmenteOrdenados/po500.txt;['B', '1000']
1;0.0013;./datasets/ParcialmenteOrdenados/po500.txt;['B', '1000']
2;0.0014;./datasets/ParcialmenteOrdenados/po500.txt;['B', '1000']
3;0.0018;./datasets/ParcialmenteOrdenados/po500.txt;['B', '1000']
4;0.0017;./datasets/ParcialmenteOrdenados/po500.txt;['B', '1000']
5;0.0018;./datasets/ParcialmenteOrdenados/po500.txt;['B', '1000']
0;0.0015;./datasets/ParcialmenteOrdenados/po1000.txt;['I']
1;0.0017;./datasets/ParcialmenteOrdenados/po1000.txt;['I']
2;0.0018;./datasets/ParcialmenteOrdenados/po1000.txt;['I']
3;0.0017;./datasets/ParcialmenteOrdenados/po1000.txt;['I']
4;0.0015;./datasets/ParcialmenteOrdenados/po1000.txt;['I']
5;0.0021;./datasets/ParcialmenteOrdenados/po1000.txt;['I']
0;0.0017;./datasets/ParcialmenteOrdenados/po1000.txt;['B', '10']
1;0.0020;./datasets/ParcialmenteOrdenados/po1000.txt;['B', '10']
2;0.0025;./datasets/ParcialmenteOrdenados/po1000.txt;['B', '10']
3;0.0016;./datasets/ParcialmenteOrdenados/po1000.txt;['B', '10']
4;0.0021;./datasets/ParcialmenteOrdenados/po1000.txt;['B', '10']
5;0.0019;./datasets/ParcialmenteOrdenados/po1000.txt;['B', '10']
0;0.0019;./datasets/ParcialmenteOrdenados/po1000.txt;['B', '100']
1;0.0020;./datasets/ParcialmenteOrdenados/po1000.txt;['B', '100']
2;0.0023;./datasets/ParcialmenteOrdenados/po1000.txt;['B', '100']
3;0.0017;./datasets/ParcialmenteOrdenados/po1000.txt;['B', '100']
4;0.0016;./datasets/ParcialmenteOrdenados/po1000.txt;['B', '100']
5;0.0016;./datasets/ParcialmenteOrdenados/po1000.txt;['B', '100']
0;0.0016;./datasets/ParcialmenteOrdenados/po1000.txt;['B', '1000']
1;0.0022;./datasets/ParcialmenteOrdenados/po1000.txt;['B', '1000']
2;0.0023;./datasets/ParcialmenteOrdenados/po1000.txt;['B', '1000']
3;0.0020;./datasets/ParcialmenteOrdenados/po1000.txt;['B', '1000']
4;0.0017;./datasets/ParcialmenteOrdenados/po1000.txt;['B', '1000']
5;0.0017;./datasets/ParcialmenteOrdenados/po1000.txt;['B', '1000']
0;0.0023;./datasets/ParcialmenteOrdenados/po2000.txt;['I']
1;0.0020;./datasets/ParcialmenteOrdenados/po2000.txt;['I']
2;0.0016;./datasets/ParcialmenteOrdenados/po2000.txt;['I']
3;0.0015;./datasets/ParcialmenteOrdenados/po2000.txt;['I']
4;0.0016;./datasets/ParcialmenteOrdenados/po2000.txt;['I']
5;0.0023;./datasets/ParcialmenteOrdenados/po2000.txt;['I']
0;0.0020;./datasets/ParcialmenteOrdenados/po2000.txt;['B', '10']
1;0.0019;./datasets/ParcialmenteOrdenados/po2000.txt;['B', '10']
2;0.0018;./datasets/ParcialmenteOrdenados/po2000.txt;['B', '10']
3;0.0022;./datasets/ParcialmenteOrdenados/po2000.txt;['B', '10']
4;0.0027;./datasets/ParcialmenteOrdenados/po2000.txt;['B', '10']
5;0.0028;./datasets/ParcialmenteOrdenados/po2000.txt;['B', '10']
0;0.0025;./datasets/ParcialmenteOrdenados/po2000.txt;['B', '100']
1;0.0022;./datasets/ParcialmenteOrdenados/po2000.txt;['B', '100']
2;0.0021;./datasets/ParcialmenteOrdenados/po2000.txt;['B', '100']
3;0.0020;./datasets/ParcialmenteOrdenados/po2000.txt;['B', '100']
4;0.0020;./datasets/ParcialmenteOrdenados/po2000.txt;['B', '100']
5;0.0016;./datasets/ParcialmenteOrdenados/po2000.txt;['B', '100']
0;0.0025;./datasets/ParcialmenteOrdenados/po2000.txt;['B', '1000']
1;0.0022;./datasets/ParcialmenteOrdenados/po2000.txt;['B', '1000']
2;0.0025;./datasets/ParcialmenteOrdenados/po2000.txt;['B', '1000']
3;0.0028;./datasets/ParcialmenteOrdenados/po2000.txt;['B', '1000']
4;0.0023;./datasets/ParcialmenteOrdenados/po2000.txt;['B', '1000']
5;0.0031;./datasets/ParcialmenteOrdenados/po2000.txt;['B', '1000']
0;0.0036;./datasets/ParcialmenteOrdenados/po5000.txt;['I']
1;0.0033;./datasets/ParcialmenteOrdenados/po5000.txt;['I']
2;0.0032;./datasets/ParcialmenteOrdenados/po5000.txt;['I']
3;0.0024;./datasets/ParcialmenteOrdenados/po5000.txt;['I']
4;0.0033;./datasets/ParcialmenteOrdenados/po5000.txt;['I']
5;0.0026;./datasets/ParcialmenteOrdenados/po5000.txt;['I']
0;0.0023;./datasets/ParcialmenteOrdenados/po5000.txt;['B', '10']
1;0.0027;./datasets/ParcialmenteOrdenados/po5000.txt;['B', '10']
2;0.0025;./datasets/ParcialmenteOrdenados/po5000.txt;['B', '10']
3;0.0027;./datasets/ParcialmenteOrdenados/po5000.txt;['B', '10']
4;0.0026;./datasets/ParcialmenteOrdenados/po5000.txt;['B', '10']
5;0.0023;./datasets/ParcialmenteOrdenados/po5000.txt;['B', '10']
0;0.0020;./datasets/ParcialmenteOrdenados/po5000.txt;['B', '100']
1;0.0025;./datasets/ParcialmenteOrdenados/po5000.txt;['B', '100']
2;0.0031;./datasets/ParcialmenteOrdenados/po5000.txt;['B', '100']
3;0.0029;./datasets/ParcialmenteOrdenados/po5000.txt;['B', '100']
4;0.0023;./datasets/ParcialmenteOrdenados/po5000.txt;['B', '100']
5;0.0034;./datasets/ParcialmenteOrdenados/po5000.txt;['B', '100']
0;0.0029;./datasets/ParcialmenteOrdenados/po5000.txt;['B', '1000']
1;0.0032;./datasets/ParcialmenteOrdenados/po5000.txt;['B', '1000']
2;0.0019;./datasets/ParcialmenteOrdenados/po5000.txt;['B', '1000']
3;0.0024;./datasets/ParcialmenteOrdenados/po5000.txt;['B', '1000']
4;0.0027;./datasets/ParcialmenteOrdenados/po5000.txt;['B', '1000']
5;0.0033;./datasets/ParcialmenteOrdenados/po5000.txt;['B', '1000']
0;0.0048;./datasets/ParcialmenteOrdenados/po7500.txt;['I']
1;0.0031;./datasets/ParcialmenteOrdenados/po7500.txt;['I']
2;0.0023;./datasets/ParcialmenteOrdenados/po7500.txt;['I']
3;0.0036;./datasets/ParcialmenteOrdenados/po7500.txt;['I']
4;0.0037;./datasets/ParcialmenteOrdenados/po7500.txt;['I']
5;0.0025;./datasets/ParcialmenteOrdenados/po7500.txt;['I']
0;0.0033;./datasets/ParcialmenteOrdenados/po7500.txt;['B', '10']
1;0.0031;./datasets/ParcialmenteOrdenados/po7500.txt;['B', '10']
2;0.0029;./datasets/ParcialmenteOrdenados/po7500.txt;['B', '10']
3;0.0025;./datasets/ParcialmenteOrdenados/po7500.txt;['B', '10']
4;0.0023;./datasets/ParcialmenteOrdenados/po7500.txt;['B', '10']
5;0.0026;./datasets/ParcialmenteOrdenados/po7500.txt;['B', '10']
0;0.0027;./datasets/ParcialmenteOrdenados/po7500.txt;['B', '100']
1;0.0034;./datasets/ParcialmenteOrdenados/po7500.txt;['B', '100']
2;0.0038;./datasets/ParcialmenteOrdenados/po7500.txt;['B', '100']
3;0.0034;./datasets/ParcialmenteOrdenados/po7500.txt;['B', '100']
4;0.0027;./datasets/ParcialmenteOrdenados/po7500.txt;['B', '100']
5;0.0031;./datasets/ParcialmenteOrdenados/po7500.txt;['B', '100']
0;0.0055;./datasets/ParcialmenteOrdenados/po7500.txt;['B', '1000']
1;0.0040;./datasets/ParcialmenteOrdenados/po7500.txt;['B', '1000']
2;0.0042;./datasets/ParcialmenteOrdenados/po7500.txt;['B', '1000']
3;0.0028;./datasets/ParcialmenteOrdenados/po7500.txt;['B', '1000']
4;0.0025;./datasets/ParcialmenteOrdenados/po7500.txt;['B', '1000']
5;0.0022;./datasets/ParcialmenteOrdenados/po7500.txt;['B', '1000']
0;0.0058;./datasets/ParcialmenteOrdenados/po10000.txt;['I']
1;0.0037;./datasets/ParcialmenteOrdenados/po10000.txt;['I']
2;0.0038;./datasets/ParcialmenteOrdenados/po10000.txt;['I']
3;0.0025;./datasets/ParcialmenteOrdenados/po10000.txt;['I']
4;0.0043;./datasets/ParcialmenteOrdenados/po10000.txt;['I']
5;0.0036;./datasets/ParcialmenteOrdenados/po10000.txt;['I']
0;0.0031;./datasets/ParcialmenteOrdenados/po10000.txt;['B', '10']
1;0.0037;./datasets/ParcialmenteOrdenados/po10000.txt;['B', '10']
2;0.0041;./datasets/ParcialmenteOrdenados/po10000.txt;['B', '10']
3;0.0036;./datasets/ParcialmenteOrdenados/po10000.txt;['B', '10']
4;0.0044;./datasets/ParcialmenteOrdenados/po10000.txt;['B', '10']
5;0.0033;./datasets/ParcialmenteOrdenados/po10000.txt;['B', '10']
0;0.0041;./datasets/ParcialmenteOrdenados/po10000.txt;['B', '100']
1;0.0040;./datasets/ParcialmenteOrdenados/po10000.txt;['B', '100']
2;0.0035;./datasets/ParcialmenteOrdenados/po10000.txt;['B', '100']
3;0.0038;./datasets/ParcialmenteOrdenados/po10000.txt;['B', '100']
4;0.0028;./datasets/ParcialmenteOrdenados/po10000.txt;['B', '100']
5;0.0040;./datasets/ParcialmenteOrdenados/po10000.txt;['B', '100']
0;0.0045;./datasets/ParcialmenteOrdenados/po10000.txt;['B', '1000']
1;0.0041;./datasets/ParcialmenteOrdenados/po10000.txt;['B', '1000']
2;0.0037;./datasets/ParcialmenteOrdenados/po10000.txt;['B', '1000']
3;0.0043;./datasets/ParcialmenteOrdenados/po10000.txt;['B', '1000']
4;0.0043;./datasets/ParcialmenteOrdenados/po10000.txt;['B', '1000']
5;0.0057;./datasets/ParcialmenteOrdenados/po10000.txt;['B', '1000']
0;0.0071;./datasets/ParcialmenteOrdenados/po15000.txt;['I']
1;0.0046;./datasets/ParcialmenteOrdenados/po15000.txt;['I']
2;0.0052;./datasets/ParcialmenteOrdenados/po15000.txt;['I']
3;0.0052;./datasets/ParcialmenteOrdenados/po15000.txt;['I']
4;0.0046;./datasets/ParcialmenteOrdenados/po15000.txt;['I']
5;0.0036;./datasets/ParcialmenteOrdenados/po15000.txt;['I']
0;0.0043;./datasets/ParcialmenteOrdenados/po15000.txt;['B', '10']
1;0.0043;./datasets/ParcialmenteOrdenados/po15000.txt;['B', '10']
2;0.0041;./datasets/ParcialmenteOrdenados/po15000.txt;['B', '10']
3;0.0046;./datasets/ParcialmenteOrdenados/po15000.txt;['B', '10']
4;0.0033;./datasets/ParcialmenteOrdenados/po15000.txt;['B', '10']
5;0.0034;./datasets/ParcialmenteOrdenados/po15000.txt;['B', '10']
0;0.0053;./datasets/ParcialmenteOrdenados/po15000.txt;['B', '100']
1;0.0049;./datasets/ParcialmenteOrdenados/po15000.txt;['B', '100']
2;0.0053;./datasets/ParcialmenteOrdenados/po15000.txt;['B', '100']
3;0.0046;./datasets/ParcialmenteOrdenados/po15000.txt;['B', '100']
4;0.0047;./datasets/ParcialmenteOrdenados/po15000.txt;['B', '100']
5;0.0051;./datasets/ParcialmenteOrdenados/po15000.txt;['B', '100']
0;0.0056;./datasets/ParcialmenteOrdenados/po15000.txt;['B', '1000']
1;0.0041;./datasets/ParcialmenteOrdenados/po15000.txt;['B', '1000']
2;0.0047;./datasets/ParcialmenteOrdenados/po15000.txt;['B', '1000']
3;0.0033;./datasets/ParcialmenteOrdenados/po15000.txt;['B', '1000']
4;0.0034;./datasets/ParcialmenteOrdenados/po15000.txt;['B', '1000']
5;0.0038;./datasets/ParcialmenteOrdenados/po15000.txt;['B', '1000']
0;0.0097;./datasets/ParcialmenteOrdenados/po30000.txt;['I']
1;0.0072;./datasets/ParcialmenteOrdenados/po30000.txt;['I']
2;0.0082;./datasets/ParcialmenteOrdenados/po30000.txt;['I']
3;0.0076;./datasets/ParcialmenteOrdenados/po30000.txt;['I']
4;0.0067;./datasets/ParcialmenteOrdenados/po30000.txt;['I']
5;0.0055;./datasets/ParcialmenteOrdenados/po30000.txt;['I']
0;0.0070;./datasets/ParcialmenteOrdenados/po30000.txt;['B', '10']
1;0.0050;./datasets/ParcialmenteOrdenados/po30000.txt;['B', '10']
2;0.0052;./datasets/ParcialmenteOrdenados/po30000.txt;['B', '10']
3;0.0046;./datasets/ParcialmenteOrdenados/po30000.txt;['B', '10']
4;0.0049;./datasets/ParcialmenteOrdenados/po30000.txt;['B', '10']
5;0.0046;./datasets/ParcialmenteOrdenados/po30000.txt;['B', '10']
0;0.0073;./datasets/ParcialmenteOrdenados/po30000.txt;['B', '100']
1;0.0071;./datasets/ParcialmenteOrdenados/po30000.txt;['B', '100']
2;0.0062;./datasets/ParcialmenteOrdenados/po30000.txt;['B', '100']
3;0.0052;./datasets/ParcialmenteOrdenados/po30000.txt;['B', '100']
4;0.0065;./datasets/ParcialmenteOrdenados/po30000.txt;['B', '100']
5;0.0052;./datasets/ParcialmenteOrdenados/po30000.txt;['B', '100']
0;0.0058;./datasets/ParcialmenteOrdenados/po30000.txt;['B', '1000']
1;0.0074;./datasets/ParcialmenteOrdenados/po30000.txt;['B', '1000']
2;0.0049;./datasets/ParcialmenteOrdenados/po30000.txt;['B', '1000']
3;0.0047;./datasets/ParcialmenteOrdenados/po30000.txt;['B', '1000']
4;0.0071;./datasets/ParcialmenteOrdenados/po30000.txt;['B', '1000']
5;0.0056;./datasets/ParcialmenteOrdenados/po30000.txt;['B', '1000']
0;0.0087;./datasets/ParcialmenteOrdenados/po50000.txt;['I']
1;0.0064;./datasets/ParcialmenteOrdenados/po50000.txt;['I']
2;0.0119;./datasets/ParcialmenteOrdenados/po50000.txt;['I']
3;0.0095;./datasets/ParcialmenteOrdenados/po50000.txt;['I']
4;0.0102;./datasets/ParcialmenteOrdenados/po50000.txt;['I']
5;0.0081;./datasets/ParcialmenteOrdenados/po50000.txt;['I']
0;0.0080;./datasets/ParcialmenteOrdenados/po50000.txt;['B', '10']
1;0.0087;./datasets/ParcialmenteOrdenados/po50000.txt;['B', '10']
2;0.0070;./datasets/ParcialmenteOrdenados/po50000.txt;['B', '10']
3;0.0089;./datasets/ParcialmenteOrdenados/po50000.txt;['B', '10']
4;0.0083;./datasets/ParcialmenteOrdenados/po50000.txt;['B', '10']
5;0.0104;./datasets/ParcialmenteOrdenados/po50000.txt;['B', '10']
